id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxWc4lBCsRIy8oRQVN4AaABAg.8miHxARqUiQ8omVpI5jq6U		3	2018-12-13 03:30:38	Jj T	If you are white you are probably one of them.	UCOM-YSuaZpWKD-X2GvYCCKA	http://www.youtube.com/channel/UCOM-YSuaZpWKD-X2GvYCCKA	1	UgxWc4lBCsRIy8oRQVN4AaABAg	resistradio
UgwXLPIyrHhGsdwpssF4AaABAg	0	0	2018-10-21 18:38:33	Celso Alvarez Cáccamo	What a bad and ethnocentric documentary. The 70,000-years old Homo Sapiens woman who was an ancestor of non-sub-Saharan Africans could not have &quot;united us ALL&quot;, as the narrator pompously says: precisely, she was NOT an ancestor to sub-Saharan Africans! When will it be time to understand that even if H. Sapiens would have never left Africa (say, Europe and Asia would only be full of yummy fruits and animals; America would be barren, uninhabited and forgotten), humankind would exist anyway?? Also, the depiction of H. S. Neanderthalensis is grossly outdated. To start with, Neanderthals were light-skinned and probably red-haired. And more.	UChoSraXluxZJ-eaU97kid7w	http://www.youtube.com/channel/UChoSraXluxZJ-eaU97kid7w	0		
Ugz4YgkzM_cmYPK0mCF4AaABAg	0	4	2018-10-21 10:00:50	GildaLee27	This is from the BBC? How the mighty have fallen.	UCGCUlaDu1SoGumMtajyhdbA	http://www.youtube.com/channel/UCGCUlaDu1SoGumMtajyhdbA	0		
Ugx6hV7enur_Pnadn2p4AaABAg	1	8	2018-10-17 00:47:18	fridaymanly	Give Thanks to Yemaya, Mother of all Human Beings!	UC2GpuV3nlvfveFA4pYaB3uQ	http://www.youtube.com/channel/UC2GpuV3nlvfveFA4pYaB3uQ	0		
Ugx6hV7enur_Pnadn2p4AaABAg.8mURp9IBD1_8ohw6m8UoDF		0	2018-12-11 08:52:53	G Miller	Lol...um what??	UCQOWceVvrGuEfWmcUVpaUvQ	http://www.youtube.com/channel/UCQOWceVvrGuEfWmcUVpaUvQ	1	Ugx6hV7enur_Pnadn2p4AaABAg	fridaymanly
UgzOjMG6ISVPXEA2kkt4AaABAg	0	1	2018-10-16 19:16:05	NukeDevy	first hood fight <a href="https://www.youtube.com/watch?v=dCmdpixogn8&amp;t=47m58s">47:58</a>	UCH0n58bO1UPtxcTvNmNZVIA	http://www.youtube.com/channel/UCH0n58bO1UPtxcTvNmNZVIA	0		
UgyKe1PSwAp2kbBOqPx4AaABAg	1	0	2018-10-16 05:02:38	Daniel Avery Glassmyer	Who was the narrator?	UCqrr1aT10aNo_4dkLbwXdrg	http://www.youtube.com/channel/UCqrr1aT10aNo_4dkLbwXdrg	0		
UgyKe1PSwAp2kbBOqPx4AaABAg.8mSKFODZ9g28mSLGdRof5P		0	2018-10-16 05:11:33	Daniel Avery Glassmyer	Nm - it's Shawn Dooley fwiw	UCqrr1aT10aNo_4dkLbwXdrg	http://www.youtube.com/channel/UCqrr1aT10aNo_4dkLbwXdrg	1	UgyKe1PSwAp2kbBOqPx4AaABAg	Daniel Avery Glassmyer
UgyGD5YP_44dcTBY5-V4AaABAg	0	0	2018-10-10 05:37:32	Emy Muhammad	Magnificent Show 👌	UCbFqUU8KstyCVdu50nkrf_g	http://www.youtube.com/channel/UCbFqUU8KstyCVdu50nkrf_g	0		
UgxLZ7pX6eMg0XOA22t4AaABAg	0	0	2018-10-07 07:28:07	TheTimeFlyzShow	I don&#39;t get all of the negative comments.	UCF1hIYp1fxw53R0wnxY2LJg	http://www.youtube.com/channel/UCF1hIYp1fxw53R0wnxY2LJg	0		
UgyuXKIZoFx1HGa-pp54AaABAg	1	3	2018-10-05 07:17:21	Chris King	is this a musical or what?	UCx8_hgz1zCKHBnOvJHODKjQ	http://www.youtube.com/channel/UCx8_hgz1zCKHBnOvJHODKjQ	0		
UgyuXKIZoFx1HGa-pp54AaABAg.8m0EvPvoqk18m6xBzJvd9U		2	2018-10-07 21:48:24	Rantceck	Xdddddddd hahahaha	UCLMUCvWrm8uWkTG4uf8XW6g	http://www.youtube.com/channel/UCLMUCvWrm8uWkTG4uf8XW6g	1	UgyuXKIZoFx1HGa-pp54AaABAg	Chris King
UgxaCtM7NeTaFfX0DMp4AaABAg	0	0	2018-10-03 12:55:09	weiping zeng	why there are no subtitles.	UCK0QB216xzPKRw28uolvwIA	http://www.youtube.com/channel/UCK0QB216xzPKRw28uolvwIA	0		
UgzuLy9n_XAxHpYGv254AaABAg	0	0	2018-10-01 17:17:07	Adam K	Music was too low. Should’ve raised a bit more you know... so we can’t hear the narrator.	UCWRMJJQu9nNflOfqkPW0e0g	http://www.youtube.com/channel/UCWRMJJQu9nNflOfqkPW0e0g	0		
UgysfYLHD4c6YwAWrZV4AaABAg	2	1	2018-09-30 15:47:39	Sergio García	I had to stop after 8 minutes. Pure rubbish for fools. Most things it says are just hypothesis, not facts. Stupid and unbelieveble hypothesis, by the way. There are too many things we still ignore.	UC9UdvPaHgPi_xO6unq30hOA	http://www.youtube.com/channel/UC9UdvPaHgPi_xO6unq30hOA	0		
UgysfYLHD4c6YwAWrZV4AaABAg.8lpHL_PR1NR8ohx-U9L9X1		0	2018-12-11 09:00:38	G Miller	Well be specific genius!	UCQOWceVvrGuEfWmcUVpaUvQ	http://www.youtube.com/channel/UCQOWceVvrGuEfWmcUVpaUvQ	1	UgysfYLHD4c6YwAWrZV4AaABAg	Sergio García
UgysfYLHD4c6YwAWrZV4AaABAg.8lpHL_PR1NR8o0tir7jAIQ		0	2018-11-24 06:25:25	ur mum	The big bang, evolution, and plenty of other theorys are just hypotheses.	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgysfYLHD4c6YwAWrZV4AaABAg	Sergio García
UgyfSX8cRm3o4NpZfG14AaABAg	0	2	2018-09-29 00:35:12	carl larx	Guys how cane i get subtitles in english?	UCoP28Pgm4bB38UvvABe-x6Q	http://www.youtube.com/channel/UCoP28Pgm4bB38UvvABe-x6Q	0		
UgxBzu8S905ybSzEXV14AaABAg	2	5	2018-09-26 21:31:51	Carl Mohrherr	I quit after 10 minutes. I expect better from the BBC. Many likely historical inaccuracies. They show the neanderthal as being dark skinned. It is quite likely they were not. They were likely more robust, but not necessarily larger than cro-magnon. We do not know a lot about their language skills and just how inferior they were to us. I stopped at the point where the neanderthal is going over the cliff.	UC8QXzNQV9P1PQD4mODjJw2w	http://www.youtube.com/channel/UC8QXzNQV9P1PQD4mODjJw2w	0		
UgxBzu8S905ybSzEXV14AaABAg.8lfaZ4ezvDi8o1lGp6RdMq		1	2018-11-24 14:30:47	Carl Mohrherr	+ur mum No one said they were Caucasoid. Among humans there is a need for Vit D that either comes from your diet or sunlight. Light skin is an adaptation for allowing limited sunlight to penetrate the epidermis to make production vitamin d possible. The DNA of Neanderthals have been sequenced. It would not hurt you at all intellectually to do some more reading: ""Red-Headed Neanderthals Ancient DNA has been used to show aspects of Neanderthal appearance. A fragment of the gene for the melanocortin 1 receptor (MRC1) was sequenced using DNA from two Neanderthal specimens from Spain and Italy: El Sidrón 1252 and Monte Lessini (Lalueza-Fox et al. 2007). MC1R is a receptor gene that controls the production of melanin, the protein responsible for pigmentation of the hair and skin. Neanderthals had a mutation in this receptor gene which changed an amino acid, making the resulting protein less efficient and likely creating a phenotype of red hair and pale skin. """ http://humanorigins.si.edu/evidence/genetics/ancient-dna-and-neanderthals/dna-genotypes-and-phenotypes	UC8QXzNQV9P1PQD4mODjJw2w	http://www.youtube.com/channel/UC8QXzNQV9P1PQD4mODjJw2w	1	UgxBzu8S905ybSzEXV14AaABAg	Carl Mohrherr
UgxBzu8S905ybSzEXV14AaABAg.8lfaZ4ezvDi8o0tLtFEZDJ		1	2018-11-24 06:22:09	ur mum	Also, how is a Neanderthal not being white skinned "many historical inaccuracies."	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgxBzu8S905ybSzEXV14AaABAg	Carl Mohrherr
UgxVrKaBVp12P8s8u3h4AaABAg	0	4	2018-09-24 03:01:47	Ritch Shaw	Im totally sure that this same documentary was narrated by Andrew Marr. whats going on?	UCZ0_rnm92jOOteZML181C_A	http://www.youtube.com/channel/UCZ0_rnm92jOOteZML181C_A	0		
UgyBfddVPbedrAvJ78V4AaABAg	3	3	2018-09-21 21:25:36	L J2005	It’s crazy that God created all of this	UCPf48BND51uV69BsVjJoYGw	http://www.youtube.com/channel/UCPf48BND51uV69BsVjJoYGw	0		
UgyBfddVPbedrAvJ78V4AaABAg.8lThrxNQ9mF8ohxOYj9XG9		0	2018-12-11 09:04:03	G Miller	+Skitarii Soldier it's crazy that pussies like you are allowed internet access and weren't strangled at birth.	UCQOWceVvrGuEfWmcUVpaUvQ	http://www.youtube.com/channel/UCQOWceVvrGuEfWmcUVpaUvQ	1	UgyBfddVPbedrAvJ78V4AaABAg	L J2005
UgyBfddVPbedrAvJ78V4AaABAg.8lThrxNQ9mF8o0u9YnpdJF		1	2018-11-24 06:29:12	ur mum	+Skitarii Soldier its crazy that people think others care what they have to say	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgyBfddVPbedrAvJ78V4AaABAg	L J2005
UgyBfddVPbedrAvJ78V4AaABAg.8lThrxNQ9mF8n7N_TwBy7V		1	2018-11-01 22:19:04	Skitarii Soldier	It's crazy that people still believe in silly things like God.	UCi7YauKg7EDCMwo5beQVGvg	http://www.youtube.com/channel/UCi7YauKg7EDCMwo5beQVGvg	1	UgyBfddVPbedrAvJ78V4AaABAg	L J2005
UgzKAL6dkT4bZ3zAuD94AaABAg	0	0	2018-09-21 19:32:24	moreno franco	aBSOLUTELY WELL DONE TO PRODUCTION... OUTSTANDING	UCA0nMlweoBm2bxOTKTogu2g	http://www.youtube.com/channel/UCA0nMlweoBm2bxOTKTogu2g	0		
Ugzne0xfshFyKybr69R4AaABAg	0	0	2018-09-21 04:59:14	Charles Roberts	How broad, deep and long our Human heritage, how varied. We are the result of all of this. Honour our ancestors and all their achievements, honour the earth, creation and all the unique gifts that come with it, we must not throw all of this away. We are awesome creatures &quot;the crown of creation&quot;, we should act accordingly, with grace.	UCh1O27fDhuSH7nly7VeTb_w	http://www.youtube.com/channel/UCh1O27fDhuSH7nly7VeTb_w	0		
UgzPUKyCiCql4xYA-HZ4AaABAg	0	1	2018-09-20 18:13:42	김병주	it has so much rumor dramar	UCw6zcYxhweYSnsZy46gM9yQ	http://www.youtube.com/channel/UCw6zcYxhweYSnsZy46gM9yQ	0		
UgwQFUtNQ_q1pYi0VSh4AaABAg	0	0	2018-09-20 12:41:23	Byegood 'ale	Where I can find this documentary in another language (italy for example)	UCszdI47RunegFeIvAYAaMDQ	http://www.youtube.com/channel/UCszdI47RunegFeIvAYAaMDQ	0		
UgwNboQgPZnkDKm9C2R4AaABAg	0	0	2018-09-19 13:51:26	ASMAT ULLAH	Human you all die and one day you are forgotten from memories and you are none. Pray to God and do goodness to His creature.	UCT7anfYIX9nvpL-GGg7m8Jg	http://www.youtube.com/channel/UCT7anfYIX9nvpL-GGg7m8Jg	0		
UgxoEhrFyQjeeO6YvmJ4AaABAg	0	4	2018-09-18 14:04:35	IAmCoolCiti	Decent documentary ..	UC4Mb0Dg1gtvvcnLN38xP13g	http://www.youtube.com/channel/UC4Mb0Dg1gtvvcnLN38xP13g	0		
UgyCvD7_hFv4ERKD5VZ4AaABAg	0	0	2018-09-17 09:28:34	michael ansbro	100% political, pseudoscience bull shit !!!!!!!!!!	UCa0AiSrfz3S3QE6-NfHd23Q	http://www.youtube.com/channel/UCa0AiSrfz3S3QE6-NfHd23Q	0		
UgxsNvJT5d-SeLqXiOd4AaABAg	0	4	2018-09-17 06:55:47	WeWereYoungandCrazy	There is a serious problem with the YouTube channel: BBC Documentary Published on Jul 19, 2018<br />ALL OF THE VIDEOS have a audio level mix issue. The narrator gets buried under the music and sound effects. <br />That&#39;s not to say that when the narrator is doing just that.. narrating.. that everything isn&#39;t just peachy, then there&#39;s an earthquake, the music comes up and the voice gets buried.<br />Understand this, I&#39;m not complaining about the volume level in general, but the mix of music/sound FX to narrator. <br />I believe the issues stems from a conversion from 5.1 surround sound to stereo. The rear channels gets sent to the front left/right, the center channel gets dropped, and the result is just about unwatchable. <br />This audio mix issue shatters my illusion of the technical prowess of the BBC. How did this get by your standards and practices?	UCTZBItyvSrDH3VnER0Gxa3Q	http://www.youtube.com/channel/UCTZBItyvSrDH3VnER0Gxa3Q	0		
UgzWXguXYU73aP9NdKR4AaABAg	0	0	2018-09-15 03:57:26	Jason Troy	Pretty average doco .	UCN1Kaa38e3JHeudCrUUE8WQ	http://www.youtube.com/channel/UCN1Kaa38e3JHeudCrUUE8WQ	0		
Ugy-E7GeaYWopW2ZgpZ4AaABAg	0	0	2018-09-14 18:00:31	Ahmed Osman	nice video for my ielts exam LOL	UC9E1_DWJY3ZBcw9_AYe2DhA	http://www.youtube.com/channel/UC9E1_DWJY3ZBcw9_AYe2DhA	0		
Ugy_zJGIGdI0aJLLaPt4AaABAg	1	0	2018-09-13 16:30:05	Cnza Sapkota	Great video<br />I felt like I went to all ages.Thanks.<br />Are the Human lives and nature related?Why is it that when we go against the nature we always gets punished.Our ancestor struggled alot to survive but why are we so lazy and why do we like running away from responsibility.I believe world was a very beautiful place at that time when we were not concerned about money and just live our life.	UCX5kSeH-9Odo-RLM3eMl2lQ	http://www.youtube.com/channel/UCX5kSeH-9Odo-RLM3eMl2lQ	0		
Ugy_zJGIGdI0aJLLaPt4AaABAg.8l8_g_D6dSb8mGpThNYwkq		0	2018-10-11 17:53:19	deutschrap oderwas	Who are "we"?	UCHIbruTq7jUqXvuJEOHrn-g	http://www.youtube.com/channel/UCHIbruTq7jUqXvuJEOHrn-g	1	Ugy_zJGIGdI0aJLLaPt4AaABAg	Cnza Sapkota
Ugz0yH2J-Hyda0UCbux4AaABAg	0	5	2018-09-13 03:02:26	Kelly Owens	I&#39;m sure I&#39;m in for plenty of PC influenced drivil, and the resulting misinformation, but getting the consensus understanding of when humans first crossed the Bering land bridge by wrong by 100% as a part of the intro, does not bode well. The carbon dating, and DNA testing results are clear, definitive, and accepted throughout academia. Humans crossed from North-Eastern Siberia, into the new world somewhere between 27,000-30,000, whether on foot, or by the use of small water-craft. It is not a controversial idea, but I wonder how the BBC will approach ideas, findings, and narratives that really are in dispute. Will they present more than one theory, or consistently present certain perspectives over others, facts be damned, to support a larger much larger anti-western belief system, with the depiction pf actual history, left in the dust, if it doesn&#39;t support the ideologies now dominant in this once preeminent broadcaster?<br /> KOut	UCowurwb53iKY7aHjZH10KYw	http://www.youtube.com/channel/UCowurwb53iKY7aHjZH10KYw	0		
UgzzZuaFc5P6nGtby5d4AaABAg	0	1	2018-09-13 00:58:09	Valy Furtado	Can&#39;t hear the narrative	UC09N_P_1OWRUAQotKLZAgYw	http://www.youtube.com/channel/UC09N_P_1OWRUAQotKLZAgYw	0		
UgzDfhktGKAUxpYFjXF4AaABAg	0	1	2018-09-12 06:21:21	Rod Wallace	Same footage as Andrew Marr&#39;s &quot;History of the World.&quot; Opening.	UC0Uv1jv8ZK61QMgvwYAR7BQ	http://www.youtube.com/channel/UC0Uv1jv8ZK61QMgvwYAR7BQ	0		
Ugxm61oxY-6r12ZJIOJ4AaABAg	0	3	2018-09-11 19:32:01	Roy Leon	It happens all too often with movie makers, the content looks really interesting but the deafening background noises, possibly attempts to depict ancient music prevents serious enjoyment. The irritation from this racket prevents real enjoyment. I had to give up watching because of this infernal row.	UCxOKP7OfeI--R4A66JVSkBA	http://www.youtube.com/channel/UCxOKP7OfeI--R4A66JVSkBA	0		
UgzNb4TGrpPDGIff_HB4AaABAg	0	12	2018-09-11 10:58:50	Steve Laurie	<a href="https://www.youtube.com/watch?v=dCmdpixogn8&amp;t=0m36s">0:36</a> - They&#39;re advanced for hunters and gatherers. They know how to find the door and how to knock.	UCqMPdOEbkZk94qJkQ_-6DRg	http://www.youtube.com/channel/UCqMPdOEbkZk94qJkQ_-6DRg	0		
Ugy0pXw01EtgJ0xzKEN4AaABAg	14	18	2018-09-10 15:19:31	Brian Krarup	Actually they did not kill the neanderthals, newly research found out we mingled with each other.. The stronger species survived... Fun fact we all have some neanderthal in us. So we were crossbreeding :)	UC7E_uT4j5oiXeatujJ_KjEg	http://www.youtube.com/channel/UC7E_uT4j5oiXeatujJ_KjEg	0		
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8on3yRZia-A		0	2018-12-13 08:46:27	Jeff Moore	+Jj T Yeah, I wasn't sure where "human" ends. Wiki suggests things get ambiguous for the term human the further back ya go. Australopithicus is maybe the furthest it goes? I'm used to reserving it for sapien. Guess I better get with the program.	UCL2C1XEjw8CqItBhine1y3A	http://www.youtube.com/channel/UCL2C1XEjw8CqItBhine1y3A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8omW7fk8Xs_		0	2018-12-13 03:33:17	Jj T	Wrong. The word "human" applies to the whole genus Homo. +Jeff Moore	UCOM-YSuaZpWKD-X2GvYCCKA	http://www.youtube.com/channel/UCOM-YSuaZpWKD-X2GvYCCKA	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8oRzq4IUqyG		1	2018-12-04 18:58:20	Rene Vejbirk	Remember that is new knowledge. This series were made in 2012. I am pretty sure the makers could not see into the future	UCikZv4bkybQuutGrScnVcew	http://www.youtube.com/channel/UCikZv4bkybQuutGrScnVcew	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nVHcrrOofW		0	2018-11-11 05:08:53	Jeff Moore	+Eddie 1967 I just started watching. Their using a lot of qualifiers like, "may, what if, and such" in the first minutes I've watched- which I appreciate. I've become accustomed to reading that the bottleneck in human DNA only exists out of Africa, and that only because a small group of one sapien tribe hiked into today's Yemen and started the entire non-African population, leaving a million years of sapien mutation and adaptation behind them in Africa. Even if the above is true, it only applies to sapien and has nothing to do with Neanderthal and Denisovan folks already in Europe and Asia thousands of year prior to sapien coming to those places.	UCL2C1XEjw8CqItBhine1y3A	http://www.youtube.com/channel/UCL2C1XEjw8CqItBhine1y3A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nVGL6CxOrl		0	2018-11-11 04:57:35	Eddie 1967	+Jeff Moore it's just interesting....	UCf08LCxEXI4tgZLL82UhK2A	http://www.youtube.com/channel/UCf08LCxEXI4tgZLL82UhK2A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nVFxCQAwgG		0	2018-11-11 04:54:10	Jeff Moore	+Eddie 1967 I'm no expert but: 1. The genetic anthro people believe the huge diversity of African DNA (vs the rest of the planet) is the long legacy of 200,000 - 400,000 years of homo sapien adapting solely in Africa and opposed to the vastly smaller (shorter) post Africa development, 50- 80,000 years, of "out of Africa" sapien adaptation. How did all that scattered Africann - sapien DNA survive to the present if Toba killed 99% of it? Your Neanderthal question begs the same answer. I'll have to look at the TOBA thing and see if there are answers. Doubt I'll be able to give it enough time to write back with much, but its the kind of research I've recently been excited about. Thanks for the tip. I'll start with Apocalypse.	UCL2C1XEjw8CqItBhine1y3A	http://www.youtube.com/channel/UCL2C1XEjw8CqItBhine1y3A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nUxeHBOnnM		0	2018-11-11 02:05:34	Eddie 1967	+Jeff Moore Jeff...watch Stone Age Apocalypse...it's here on Youtube..	UCf08LCxEXI4tgZLL82UhK2A	http://www.youtube.com/channel/UCf08LCxEXI4tgZLL82UhK2A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nUwzvTw4TU		0	2018-11-11 01:59:47	Eddie 1967	+Jeff Moore yes the whole thing is actually so far long ago...it's really just guessing...(from what anthropologists have tried to piece together)....but supposedly the Toba eruption 75000 years ago created a genetic "bottleneck" by killing off other homo species...down to 5 to 10 thousand homo sapiens...from which we moderns descend...just doesn't make sense to me that if the super eruption reduced sapiens down to a few thousand in a warm land like Africa...how could Neanderthals have survived in any great number in much colder Europe??...they both had to depend on animals for food...animals which would have dwindled due to "volcanic winter" killing most vegetation...	UCf08LCxEXI4tgZLL82UhK2A	http://www.youtube.com/channel/UCf08LCxEXI4tgZLL82UhK2A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8nUryNA6xcf		0	2018-11-11 01:15:53	Jeff Moore	+Eddie 1967 Great question. The word "human" only applies to homo sapien (I think) and not to Neanderthals. Still, if homo was wiped out, why not our cousins? This is the first I've heard of such a disaster anyway. Is Toba cause thIs history is pointing to for this near extinction of humans? This disaster theory doesn't make sense if nearly all of human diversity is in Africa. The African diversity was the result of 100 - 200k years of development. All that diversity is still there. Toba, or whatever disaster their referring to didn't kill all those ancient tribes and language groups either? I like the show, but the human obsession with creating a long complex narrative about ancient history, when only a few facts are available, really shows in this vid. They tell it like they were there, and there's no ambiguities or counter narratives to worry about.	UCL2C1XEjw8CqItBhine1y3A	http://www.youtube.com/channel/UCL2C1XEjw8CqItBhine1y3A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8mwCuGHS6y8		0	2018-10-28 04:54:54	Eddie 1967	doesn't make much sense though....if all humankind were reduced to between 5 and 10 thousand individuals...how could there have been Neanderthals around??...the Toba eruption 75,000 years ago would have affected Europe and the entire world....if the human numbers were reduced to just a few thousand in a fairly warm place like Africa...how could Neanderthals have survived in any great number??....doesn't seem logical...	UCf08LCxEXI4tgZLL82UhK2A	http://www.youtube.com/channel/UCf08LCxEXI4tgZLL82UhK2A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8mgY77P5bQu		1	2018-10-22 02:52:27	Coyote Foxtrot	The small amount of Neanderthal DNA in the human genome is evidence that interbreeding was a rare exception that happened enough to barely leave a trace in our DNA. It didn't create a new species or add much to our genetic future.	UCB0ufkapNRqW02vjnp28zhg	http://www.youtube.com/channel/UCB0ufkapNRqW02vjnp28zhg	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8mUPBs08s4z		1	2018-10-17 00:24:19	Joana Resende	Well yes and no. Sure interbreeding has been found to have happened, as far as evidence suggest, between both species. But we cannot completely erase the possibility that some neanderthal and sapiens groups had a more violent encounter. To be honest, I think it was a little bit of both.	UCtrwLXi5TY0RCNKHzt67w0A	http://www.youtube.com/channel/UCtrwLXi5TY0RCNKHzt67w0A	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8lq8xkdOQyy		2	2018-09-30 23:53:35	Mr Damage	I would concur, I encounter neanderthals on a daily basis.	UCve3SQTZgS_EjnnS30D9bQg	http://www.youtube.com/channel/UCve3SQTZgS_EjnnS30D9bQg	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
Ugy0pXw01EtgJ0xzKEN4AaABAg.8l0jE0QF0xO8l4Bry3kULP		4	2018-09-11 23:36:14	Cool Breeze	Your right they have found neanderthal dna in all races of man except native Africans.	UCxa16XV-S9Hnxchz7gPd74g	http://www.youtube.com/channel/UCxa16XV-S9Hnxchz7gPd74g	1	Ugy0pXw01EtgJ0xzKEN4AaABAg	Brian Krarup
UgzVBTUG8TmR1u8RCOR4AaABAg	1	30	2018-09-10 09:15:09	Michael van Rossum	Wow, what a lot of negative comments... <br />I for one am enjoying it! Sound is also fine.	UC3ag837kvHELa3-14FoBveQ	http://www.youtube.com/channel/UC3ag837kvHELa3-14FoBveQ	0		
UgzVBTUG8TmR1u8RCOR4AaABAg.8l04XK6jHTQ8lvfMPL_792		0	2018-10-03 03:21:39	Chad Rosvelt	Yea, it's great & free!	UCW6FJXxJxMLJhbo3N6Blfgw	http://www.youtube.com/channel/UCW6FJXxJxMLJhbo3N6Blfgw	1	UgzVBTUG8TmR1u8RCOR4AaABAg	Michael van Rossum
UgzKKzht_EFf1XaFIhN4AaABAg	1	0	2018-09-10 07:13:30	sofb dodd	Yeh, that&#39;s how it happened, because scientists said it did, sound I believe them. 😉.	UC2_GsAztJJhm6dvogTiAYEg	http://www.youtube.com/channel/UC2_GsAztJJhm6dvogTiAYEg	0		
UgzKKzht_EFf1XaFIhN4AaABAg.8l-rbPhoLzC8m6yHgQJmEV		1	2018-10-07 21:57:55	Rantceck	You do not have to believe, science is not a cult or a sect, you can investigate on your own and you will surely find similar results or even some new ones. ;)	UCLMUCvWrm8uWkTG4uf8XW6g	http://www.youtube.com/channel/UCLMUCvWrm8uWkTG4uf8XW6g	1	UgzKKzht_EFf1XaFIhN4AaABAg	sofb dodd
UgyoQgquQ0BHyX1JfpN4AaABAg	0	3	2018-09-10 05:56:03	Faqyur Ma'ama	<a href="https://www.youtube.com/watch?v=dCmdpixogn8&amp;t=8m10s">8:10</a> baby has already had immunization shot. That must have helped with their survival...lol...	UC6ha9Ss2Mvg3_0ZOCgy22Yg	http://www.youtube.com/channel/UC6ha9Ss2Mvg3_0ZOCgy22Yg	0		
Ugxxzq3E90eAzwQaQqF4AaABAg	0	1	2018-09-10 03:48:38	V Grof	Who did the sound mixing? Lousy.	UC4iAnSe1hqY1_61vObKZIJA	http://www.youtube.com/channel/UC4iAnSe1hqY1_61vObKZIJA	0		
UgxUOgLjLFTaEy-HDbh4AaABAg	6	3	2018-09-10 03:48:13	Jayne Eyre	Those people portraying the Amazonian Indians in the rain forest in the opening scene are no more native Indian than I am...the primitive African tribeswomen who are round and fat in a way no nomadic hunting gathering people ever would or could be because they lived on a subsistence diet and were constantly active...laughably fake.	UCd8yynnYaeV8fqF48IXFjHw	http://www.youtube.com/channel/UCd8yynnYaeV8fqF48IXFjHw	0		
UgxUOgLjLFTaEy-HDbh4AaABAg.8l-V6lGv24m8owpZ7PIEcw		0	2018-12-17 03:44:12	WeWereYoungandCrazy	+permacultured and free that seems to be a global problem.	UCTZBItyvSrDH3VnER0Gxa3Q	http://www.youtube.com/channel/UCTZBItyvSrDH3VnER0Gxa3Q	1	UgxUOgLjLFTaEy-HDbh4AaABAg	Jayne Eyre
UgxUOgLjLFTaEy-HDbh4AaABAg.8l-V6lGv24m8oiGSOG8sHP		0	2018-12-11 11:59:20	permacultured and free	+G Miller Thank you for making me laugh....I have depression and anxiety so whoooooooop any laugh is priceless. Merry Christmas and halpy new year.	UCT4mTyn_2_2Q0NZPlrr4IBg	http://www.youtube.com/channel/UCT4mTyn_2_2Q0NZPlrr4IBg	1	UgxUOgLjLFTaEy-HDbh4AaABAg	Jayne Eyre
